index,score,text
213,1,소수민족은 탄압하고 파룬궁은 장기를 적출하면서도 더러운 돈을 쏟아부어 뻔뻔하게 이딴 영화를 만들려는 짱께를 보면 한국의 미래가 암울하다
214,1,어이없는 영화 주인공 발연기에 스토리는 삼류고 재미라고는 1도 없음 
215,1,돈 앞에 디즈니도 어쩔수 없구나
216,1,네이버 못믿겠넼 카카오영화평점은 21인데 장난하냐 
217,1,FREE HONG KONG
218,1,그냥 영어가 나오는 중국영화
219,2,유역비 배우의 표정없는 고도의 내면 연기가 일품인 영화
220,6,그냥 애니의 반에반에반의 감동과 극적 긴장감도 없는듯
221,2,홍콩민주화 만세 위구르 독립 만만세
222,1,홍콩의 민주화를 응원합니다
223,1,이게 영화냐원작 박살내버렸다평점 내리자
224,1,우한폐렴 와중에 허접한걸 
225,1,왜 사람들은 보지도 않고 덮어놓고 작품을 까는 걸까요 이 작품은 연출이면 연출 특수효과면 특수효과 스토리면 스토리 미술이면 미술 의상이면 의상 그 어느하나 흠잡을때 많은 실로 어마무시한 작품이오 난 안보고도 알지
226,1,프리 홍콩 프리 위구르 프리 티베트
227,1,올해 본 최악의 영화
228,1,기대하고 봤다가 너무 실망뮬란 애니메이션이 나았다
229,1,말하는 용없는 뮬란은 앙꼬없는 찐빵
230,1,쓰레기 같은 중국 자본 영화 원작 디즈니 애니가 아깝다
231,1,헐리우드가 중국검은돈 받아 중뽕질한 영화 근데 뮬란은 정작 한족이 아니다 국제깡패 우한폐렴원흉 차이나 세계가 보이콧중인데 지금 상황에서 이게 보고싶나 앞으로 중국소재 영화는 전부 쫄딱 망해야 정신차린다 천멸중
232,1,중국 찬양 영화 보이콧합니다
233,1,평점 1도 아깝다 상영 전부터 시작해서 디즈니 먹칠한 작품으로 기억될듯
234,1,알밥들  개많네
235,1,이건 재미만 없는게 아니라 볼거리도 없음;;아니 제작비로 2억 9천만달러를 썼다면서 스케일이 안시성한테도 딸리는게 말이 되냐 솔직히 말해봐 너네 제작비 절반 중공애들한테 상납했지
236,1,쓰레기같은 내용으로 버러지같은 국적의 쓰레기같은 생각을 가진 배우가 찍은 영화
237,1,#뮬란보이콧폭력을 옹호하는 영화 제발 보지맙시다
238,1,유치하고 재미없습니다 액션신도 너무 억지 같고 디즈니에서 만든게 의심이 갈 정도
239,1,중국 자본 벌기 위한 디지니 영화 공산국가를 위한 영화
240,1,1점도 아까운 영화인데 가장 낮게 줄 수 있는 평점이 1점 뿐이라 아쉬울 정도
241,1,이건뭐얌이건뭐얌이건뭐얌이건뭐얌이건뭐얌
242,2,별로 재미가 없습니다 전투도 스케일이 크지 않고 영화야 그러려니 하고 보는 편이지만 이해가 많이 필요합니다 보면서 애니메이션 생각이 많이 나더군요 보이콧을 떠나서 별로 재미가 없었습니다
243,2,불면증 치료 잘 받고 나왔습니다 하하하
244,2,엄복동이 그리운영화입니다
245,2,유치해서 못보겠더라 이에 비하면 욕하며 봤던 반도는 걸작이다
246,2,보이콧 하세요왜 논란 떴는지를 알아야합니다
247,1,주연배우 유역비가 홍콩 민주화 운동이 거세던 지난해 8월 과잉진압을 벌인 홍콩 경찰을 지지하고 나선 겁니다전 세계 누리꾼들은 디즈니 계정에 '보이콧 뮬란' 해시태그를 보내고 불매운동을 벌였습니다[
248,1,논란 떠나서 재미가 없어요;;
249,2,와진짜 짱깨영화의 졸작을 보여주는 최악의 영화다 그냥 발로 만들어도 이것보다 나을듯 수준이 그냥 우한코로나 바이러스 수준이다진심 좋은 소재인  뮬란을 저리 만든인간들 한심하다
250,1,안보길 잘했다 노래를 없고 귀여운 용이 어디갔어
251,1,이걸 보고 싶음 인권 개무시 영화 스스로 미개해지지 말자
252,1,FREE TIBET FREE HK
253,2,고증이 엉망이다 디즈니는 동양의 돈만 원하지 문화에 관심은 1도 없어보인다
254,2,주인공들 연기말고 볼 게 없음
255,1,뮬란 애니 20-30번 본 사람이라 기대를 안고 갔는데진짜 어떻게 영화를 이렇게 버려놓죠무슨 한국 사극 드라마 보가 못한 퀄이에요 어떻게 진짜 하
256,1,너무 기대를 했었나 거기다 완전 어이없는 포인트 I BELIEVE MULAN 중국갬성 가득한 킬링타임용 영화임
257,1,그들은 우리의 생명 일상생활 경제를 비롯해 문화계까지 망쳐가고 있다  더는 두고볼 수 없다
258,1,아마 이 영화를 보려고 하는 당신은 원조 뮬란의 팬일것이다 아니면 여성을 주인공으로 한 영화의 성평등 메세지를 즐기고 싶을 것이다 아니면 잘만든 액션 영화를 보고 싶을 수도 있고 그냥 리메이크가 궁금할 수도 있
259,6,영화로 볼 수 있는 영상미는 매우 좋음하지만 만화보다 뭔가 빠진듯한 느낌은 지울 수 없네요
260,5,보통 마녀같이 악역은 까마귀같은걸로 변신하지 않나 왜 미국의 상징인 독수리로 변신하고 다니는거지 
261,1,진짜 정치적 이슈를 떠나서 디즈니 뮬란을 이따위 개망작으로 만들다니 아오 빡치네 내 인생 최악의 영화로 꼽는다
262,1,아무리 취향을 존중해주고 개인차이가 있다고 해도디즈니 영화라는 이유로 이런 영화를 고평가 하는 네티즌들이이렇게 많다는건아직 우리나라 영화업계가 갈길이 멀다는 걸 보여주네요
263,1,기적의검 실사판 그이상 이하도아님
264,1,이제 왠만한 한국영화는 헐리우드영화를 뛰어넘는다는걸 깨닫게 해준 영화 어벤져스이런 대작말고는 이제 한국영화가 모든 분야에서 헐리우드 레벨 그 이상이 되는 것을 뮬란을 보고 알았다
265,1,전세계 어떤관람층이 이 영화를 보고 만족했을지가 의문이네 중국 여성들도 보고 호불호가 갈릴법한 독재주의찬양 걸스캔두애니띵 만 주구장창 외치다 끝남 원작고증 0점 개연성0점  왜 들어가 있는지 모르겠는
266,1,영화관 박차고 나갈 뻔했습니다 내 어릴 적 인생작을 이렇게 망쳐놨네 디즈니 XX들
267,1,임 보지마세요
268,1,뮬란 인어공주 줄줄이 망할듯
269,1,남주도 구리고 연출도 구린건 둘째치고 유역비 어떻게 배우가 된거지 포스터 저렇게밖에 못 찍나 지나가는 일반인 붙잡고 찍어도 저것보단 포스있게 찍겠다 생각 1도 없어보이는 무표정+동태눈깔 무술 포즈도 엉성
270,1,정말 재미없다 다 안 봐서 다행이다 쭉쭉 앞으로 감으면서 띄엄띄엄 본 내가 진정한 히어로다
271,1,원작에서 뮬란의 노력과 지혜는 어디로 갔나요우한에 두고왔나요
272,2,짱깨가 개입하면 불멸의 디즈니도 망하게 하는구나
273,1,이건 꼭봐라 두번봐라싮진핑 만만셊
274,1,그냥저냥 주인공부터 쫌
275,1,지하에 있는 월트 디즈니가 통곡하겠다 디즈니가 위선적인 PC주의로도 부족해 중국 공산당 선전물로 변하다니
276,1,디즈니가 원하는게 진짜 이거냐 이거 너무 퇴보했는데 죄다 무술고수에 연기도 어설프고 진짜 봐도 얻는것 1도 없는 딱 액션만 보는 중국무협영화
277,3,흥행참패는 여주인공 발언 코로나 때문이 아니다 그냥 영화가 수준 이하일 뿐
278,1,파워레인저 엔진포스나 보자
279,1,홍콩 경찰 지지한다는 유역비 예전부터 중화사상에 찌들어있던 공리 이딴 배우들을 캐스팅하고 이런 상황에서도 입 다물고 있는 디즈니
280,2,진짜 잼없고  유역비 표정넘없다
281,4,국제관계 정치성향 상관없이 개인적으로 영화에 대해서 그냥 별루 퐌타지 장르로 영화이고 초중반부터 뮬란이 맞나하면서 보다보다결국 내가 본건 무엇인지
282,4,신조협려에서 한 발자국도 못나아가는 유역비와 억지 연출 스토리에 붕 떠버린 명배우 공리
283,2,중국몽 OUT타이완 넘버원
284,1,FREE HONGKONG
285,1,FUCKING CORONA BUGS CHINA  GET OUT ON THE EARTH 
286,2,개똥쓰레기 이게 평균 8점넘는게 이해가안간다 짱깨알바쓰나
287,1,태어나서 처음으로 평점남김 개노잼
288,1,그냥 개  망영화 다시는 안봄
289,2,재미없음 유치함 돈아까움
290,2,재미없음 유치함 돈아까움
291,2,쓰레기 시간 도둑
292,2,보지마세요 가치만듬
293,2,평점왜이럼 재미없음 별 하나지 세개는 왜줘 평타치도 아니고 주연 마인드 쓰레기고내시간 돌려내
294,2,실망스럽습니다 뮬란노래도 나오지 않네요
295,2, 안보는게  시간아낌
296,2,흐음 별로감상 포인트가 없다;;;;중국인들인데 영어 생각보다 잘한다 정도
297,2,저도 여잔데 뭔가 벅차는 감동이 있어야 하는데 왕을 구하는게 너무 시시하네요 다소 개연성없는 어이없는 죽음도 있고요  시시해요
298,1, 이걸 왜 만들었냐
299,2,디즈니가 짱개자본으로 대충 짱개들 입맛에 맞춰만든 떡같은 영화(애니 실사판인데 노래 넣는거 반대했다며) 애니 뮬란 발끝에도 못미침 그리고 유역비는 연기가 김태희급 같음 저 표정 어쩔거야 저게 배우야 모델
300,2,영상미는 좋은데 그냥 재미가 없었음 의미없는 피닉스는 왜 나와서 설쳐대는지 도와주는 것도 없는데  특히 마지막 전투씬은 웃음벨이었음
301,2,동양 여자들의 스테레오 타입은 많이 깨졌지만 동양남자들은 흠못생긴 사람들만 뽑은듯 이연걸이 황제역이었다는게 가장 충격이었다 영화는 추억팔이도 아닌 시류에 편승하는것도 아닌 짱깨뽕짬뽕테넷 한번 더볼걸 
302,5,초반은 괜찮다가 후반 갈수록 개연성 상실 주인공이 뭐가 뛰어난지 뮬란 애니의 감상포인트는 제대로 집어낸게 없는 듯크레딧에서 노래부를거면 영화 중간에 몇번 넣는 것도 좋지 않았을까 노래가 있었어도 별하나는 더 
303,4,유역비의 연기 깊이가 없으나 노래는 잘했네연출도 스토리도 약하니 킬링타임용
304,4,명작은 애니 뮬란인듯………
305,1,코로나 창궐시기에 목숨걸고 짱깨 영화 보러가는 니가 더 대다나다 그리고 유역비가 예쁘냐 콧대도 낮고 코끝은 뭉툭한데 울나라 아이돌그룹애들에 비하면 존못아니냐
306,2,중국 무협스러운 쌈마이 액션이 돋보이는 개그영화 무슈 돌려내라 디즈니놈들아 내 시간도 돌리도존카터 이후로 이렇게 못만든 영화는 첨본다잘린 노래 가사대로 MISTER I'LL MAKE A MAN OU
307,6,디즈니 팬이라서 뮬란 영화 기대하고 갔는데 영화 보다 하품눈물 나기는 처음 요즘 영화치고는 영상미도 그닥
308,1,뮬란이라는 애니메이션을 이해부터 하고와야 될듯
309,1,중국 믿다가 결국 망한 영화
310,1,유치하고 재미없어요 스토리 폐급
311,1,이딴거 보는게 이해 안감
312,1,원작 고증 1도 없고 동양문화 하나도 모르는 사람들이 연출해서 그런지 중간중간보다 읭 스러운 부분이 많음
313,1,최악의 디즈니 영화가 탄생했다 어린아이들도 어른들도 지겨워했다
314,1,차라리 터넷을 한번 더 보세요
315,4,이제 구라 중국 무술은 좀 지겹지 않나요
316,1,중국은 소수민족 탄압을 중지하라
317,1,중국의 똥구녕을 허벌나게 빨아제끼는 디즈니 근데 정작 중국에서도 평이 그지임  + 이거 볼바에 쿵푸허슬 100만번 본다
318,1,아무래도 주인공 캐스팅 아쉽다
319,1,홍콩인권탄압을 지지하는 중국배우들이 주연인 영화입니다 외국에서는 보이콧운동이 한창인데역시 한국은 언론에서 다루지 않습니다 보시면 안됩니다
320,1,내가 영하 만들어도 이것보다 잘만들 자신있다
321,1,흥콩에 프리 지지할때는 언제고 위그르 등등 인권 억압하는 영화를 좋다고 보는거 보면 한국에 이중성 역겹다
322,1,꼭 보세요 클레멘타인급 명작임 디즈니가 이런 영화를 만들다니 스티븐 시걸이 기뻐할 거에요
323,1,이 영화가 한국에서 흥행성공 한다면 얼마나 부끄러울지 제발 생각을 해보자 이건 마치 일본 제국주의 영화가 한국에서 흥행성공 한거나 마찬가지이다
324,1,디즈니
326,1,디즈니실망
327,1,돈이 아깝다 KT멤버십으로 공짜로 봐서 다행이지 내 돈 보고 봤으면 억장이 무너질 뻔 했다 그지 같은 영화 개연성이고 스토리고 아무것도 없다 심지어 유역비도 안 보인다 어찌나 영화가 개판인지
328,1,쓰레기 영화 게다가 페미니즘이라니 영화나 제대로 만들 것이지 여자라서 차별받았다구 남자들만 전쟁터에 끌려가는건 괜찮구 긴머리 풀어 헤치고 도포자락 나풀거리는게 자아를 찾는건가 전쟁터에서 죽으려고 환장한거지
329,1,짱깨들 애쓴다 더러운똥내나는 영화일듯더러운냄새풍기며 우리나라까지 기어들어온바퀴벌레놈들  당연히 안봄  돈안쓰지 이딴거에
330,1,이게왜 평점이 이렇게높지
331,1,위구르 사람들의  피눈물 
332,1,이름만 뮬란 만화랑 전혀 다름 영화관에서 볼 필요 없음
333,1,근래에 보기 힘든 최악의 영화 였다;;;;
334,1,이 영화를 돈 주고 볼 생각이라면 차라리 그 돈을 쓰레기통에 처 박아라
335,1,보이콧 안해도 망할 영화 개연성 없고 무술은 얼척 없음 주연배우의 정치적 발언 제외하고 작품성으로만 평가해도 냉정하게 시장에서 배척당할듯
336,1,이게 5점보다 높다는게 놀랍다어릴적 꿈과 희망을 노래하던 디즈니가 자본과 PC사상에 물들어 처참하게 무너지는 것을 못느낀걸까난 어릴적 추억이 갈갈히 찢겨 나가는 비참함을 느꼈다왜 저 만화영화는 다 서양밖에 없지
337,2,어설픈 미국식 영웅주의와 졸부의 돈의 만남그저 웃음만이
338,2,이 이게 뭐노
339,1,이딴영화 5점은 다알바임
340,1,스토리도 재미도 액션도 감동도 도대체 뭘 잡고자 돈들여서 리메이크를 했나 싶어요 디즈니 영화 중 몇 개 실망작중에 최고 망작
