score,text
8,확장판 괜찮은데요? 왓치맨때의 감성이 느껴져서 좋았습니다. 종반부의 감각적적인 음악과 미쟝센이 좋았어요. 욕먹을만한 영화는 아닌듯.. 다만 극장판 러닝타임내에서 좋은 영화 만드는 것도 능력임..
9,"엄마 마사의 이름을 듣고 급 화해한 이유는 앵그리죠의 리뷰에서 그러던데, 아 우리랑 쌩판 다른 외계인 ㅅㄲ인줄 알았는데, 얘도 엄마가 있구나 우리와 다를바 없구나, 그리고  슈퍼맨도 자기처럼 부모를 잃고 또다른 배트..."
9,"난 개인적으로 시빌워만큼은 아니지만 어벤져스1,2보다 는 재미었음"
9,어두웠지만 긍정적인 내용원더우먼의 등장이 경이로웠다
7,"난 차라리, 이게 엑스맨 보다 나았다, 그래봐야 1점 차이지만,.."
8,보고났더니 뇌가 지 맘대로 그래도 괜찮지 않았나 생각해버림
8,재미써요 근데 와이프는 별로래요
8,저스티스의 시작. 처음인 만큼 재미있게 본 영화
10,2편을 위한 전초전에 동의. 분위기로만 보면 마블영화에서 한번씩 나오는 오그라 드는 개그와 상황연출에 비하면 내 취향. 평점은 개인적으로 8점대.
7,재미잇네요 또보고싶네요
9,굿굿 지루한면도있지만 기존영울들 볼수이썽서 좋앟어요
10,"배트맨 시리즈 특유의 허접한 액션, 하지만 OST가 캐리한 영화"
10,준수한 시작... 원더우먼은 신의 한수... 자막이 옥의 티
9,나름 괜찮았음 워낙 기대를 안해서 그런가
10,꿀잼!! 완젼 박터짐 치고박고 치고박고
10,재밌구요 배트맨과슈퍼맨의캐미가돋보이는영화
10,액션이 많이 있어서 좋았음^^
9,이거 재미없다고 예매했음 환불하라고 한 블로거들 뭐야?엄청 재미있는데맨오브스틸 봤기때문일수도 있는데안봤음 그렇게 이해하기 힘든가?액션 영상 신무기 등등 최고다간만에 즐겁게 봤음
10,아들이랑 봤는데 생각보다 재밌던데요 ㅋㅋ
9,좋아요 재밌어요 역시 액션이 짱이야
7,어머니이름으로 대동단결
7,음 결론이 참 애매하네요
10,너무 재미 지구만 하하 잼따
7,서론이 너무 길다 그렇게 긴데도 설명이 부족하다
10,재미당ㅋㅋㅋㅋ 너무 허무 ㅋㅋㅋ
5,왜 싸우는 건지 이해안됨 억지로 짜낸듯한 내용
9,생각보다 짜릿하게 봤네요
10,히어로ㅜㄹ좋아하니까 재밋게봄
9,재미있게 봤음  둘이싸우는 스토리는 이상했으나 액션 장면은 볼만했음 괴물이 공격하는데 갑자기 원더우먼 나오는 것이가장 황당 그래도 재미있음
8,볼만한정도 슈퍼맨의 능력치를 좀 더 다듬어 줬으면
8,볼만하던데. 평이 그닥이여서 망작  인지 알았더만 충분히 재미난 영화더라.
9,비교적 재미있었어요  애들이 재미 있어 해요
7,저는 재밌던데요 ~ ^^
10,다음 작품을 기대하며10점 드립니다
8,나는 재밌게 봤는데 ㅎㅎ
10,진짜 너무재미있는데 평점왜이러지?
9,재밋어서어오오톹ㅌㅎ
9,저스티스의 시작으로만 보면 즐거웠던 영화
9,하도 악평이 자자해서 기대없이 봐서일까요? 급전개되는스토리에 헉하긴했지만 다음 편을 기대하게하는 영화였습니다. 원더우먼의 스크린장악력이 굿.액션과 음악의 조화가 볼만합니다.중간에 계속 음악 좋다고 느꼈어요.
8,컴터그래픽이 날로 좋아지내요
8,슈퍼맨 배트맨 원더우먼
8,기대보다는 못하지만 볼만한영화
10,"스토리가 절제있고 풍부한 내용을 담고 있어서 좋았고, 만화를 진짜처럼 그려낸 것이 돋보였습니다. 특히 슈퍼맨과 배트맨이 대적하는 순간은 인간이 신 앞에 어떤 모습으로 보일지를 알게 하는 듯했습니다.신의 존재에 대한 ..."
8,"둘째는 초반에 지루해해서 나왔는데 큰아이는 보고싶어하던거라 끝까지 다보고, 둘째한테 재밌었다고 자랑질을해서..."
7,시작이란것에 의의를 둡니다
9,그냥저냥 재밌게 봤어요. 마블처럼 DC도 시리즈 계속 이어가면 좋겠다는 생각들어요. 다음 편이 기대됩니다.
8,생각보단재미있었습니다.
9,액션감이 있고 서로싸우다가 어벤저스보듯이 재미있습니다.
10,슈퍼맨 너무 너무 멋있어요
10,아주 재미있었다.  배트맨은 정말 멋있었다.
10,재미지다난이런히어로영화가좋다
10,DC에 친숙하지 않는 사람들에게는 참 불친절한 영화였다. 그리고 무지하게 긴 쿠키 영상을 본 느낌. 여기저기 흘려놓은 떡밥을 어떻게 마무리 할지 매우 매우 궁금하다. 아쉬운 점도 많았지만 졸라 재밌게 봤다. 앞으로가...
10,캡왕짱재밌음. 원더우먼 등장 짱 멋져~~~
10,"아쉬운 점이 분명 있었지만, 이 정도 평점 받을 영화는 아니라서 10점 줍니다. 액션은 솔직히 진짜 좋았고, 사운드트랙이랑 원더우먼은 진짜 점수 많이 줘도 됨."
9,"장르 자체가 히어로물인데 다크나이트나 다크나이트 라이즈 같은 걸작을 기대하진 맙시다. 어차피 오락 영화예요. 잭 스나이더 감독의 연출 실력, 액션씬에 감탄하는 거지 스토리에 감탄하는 거 아니잖아요? 부족한 부분도 많..."
8,먼가 조금아쉽지만  나름 갠춘
9,가볍게 볼만한 영화네요
9,부모님 데이트로 예매해드렸습니다.영화를 좋아하시는 아빠 말로는 이전 작품을 보고 이 영화를 보면 이해가 쉬울 것이라 하네요..
10,역시 영화는 취향이...저는 대만족이었네요.잭형 감사합니다.
10,평점 낮아서 기대안했는데 엄청 재밌게 봤음. 히어로물은 역시 CG팍팍들어간 액션씬이 중요한데 그런면에서 최고의 영화. 그리고 DC답게 어두운 분위기가 좋았음.
9,하도 혹평이 많아 기대 안하고 봤는데 생각보다 괜찮구만. 혹평하는 애들은 만화 원작에 대한 이해가 부족하고 조금만 무겁거나 어두워도 비평한다. 이런 애들은 영화볼 자격이 없다. 가서 밝고 해피한 것만 봐라. 기대이상...
10,슈퍼맨과 배트맨 전편과 원더우먼의 탄생하계된 계기를 모르면 이영화가 재미없겠지~~~초딩들아 단한편만쳐보고 재미를 느낄려니 재미가 없겟지~~미국영화의 문화를 쳐모르니깐 어우~헬조선인들 수준떨어진다~진짜 ㅋㅋㅋ
8,세계관이나 이전작품을 안본 사람이라면 흐름이 끊기는 느낌을 받을 수 있지만...마니아 정도가 아니라도 어느정도 스토리를 파악하는 사람이라면 정말 재밌게 볼 수 있습니다. 너무 많은 스토리가 들어있다는 평이 있는데 오...
9,볼만하구만 재미없다고 난리네?
8,"슈와 배가 싸울때 스토리 전환은 아쉬웠지만, 아이들과 잼 있게 봤습니다."
9,기대햇던거보다 흥미진진햇습니다
10,존잼인데 다들 왜그럼...
8,완죤 꿀잼이었는뎅 나만 그랬나보다.
10,대박~! 완전꾸르재미!!!!
8,나름 재밋게봤음..분명 호불호는 갈리는듯
10,진짜진짜 멋있고 내용 하나하나가 긴장감있음.... 감탄꼭보러가세요!!!!
8,자막이 이 영화의 안티 진짜 몰입안되게 만듬
10,자막 데드풀번역자가썻으면 진심 개꿀잼이엿겟지..하지만 난 이것도 재미잇다><
10,완전 몰입해서 봣음. 아 진짜 와
10,이런 영화를 스토리를 볼려고 하니.;;;;
10,난 재미있던데 팬이면 재미있어요
8,별 기대 안 하고 봤든데 볼 만 하네요
10,"솔직히 왜 싸우는지에 대한 개연성이 부족한건 사실인데, 영상미나 후속작에대한 밑밥깔기용으로는 괜찮았다고 본다. 액션신이나 연기력은 말할것도 없고!"
10,원더우먼의 등장 최고였다
7,그냥 시간 잘때웟다  그럭저럭 볼만은한데.. 뭔가 좀 부족한느낌은 지울수없었어
7,저는 개인적으로 너무재밌게봤습니다.좀 유치한  부분이 있긴한데  볼만합니다.지루하지않아요
10,너무 너무 좋고 잼있고 신나여
10,너무 재밋어요 짱짱맨 영화 진짜추천
7,좀 어설프지만 저스티스리그를 기대하며
8,잭스나이더의 취향이 너무 반영된 배트맨.. 배트맨이 언제 저렇게 총질하고 폭탄터뜨리며 사람죽이고 다녔던가 벤 애플렉의 배트맨자체는 괜찮았지만 슈퍼맨을 잡아야한다는 당위성은 부족해보였음
8,영화자체는 볼거리가 많다 cg도 화려하고 액션도 좋고 배우들 연기 ost 다 좋아 그런데 먼가 허전한느낌이 든다. 이번 배트맨이 처음나오는 배트맨이라 그런지 설명해줄려고 나름 시간을 좀 잡아먹는데 그래도 후반 화려한...
10,원더우먼 지렸다... 그리고 음악들 전부 웅장하니 멋있고 스토리랑 자막도 나쁘지않네요. 정말 재밌게 봤습니다. 근데 진짜 원더우먼 지렸음... 개멋있엉ㅎㅎ
8,"이 정도면 뭐 준수, 적어도 킬링타임 영화론 부족함은 없는 듯해요"
10,조금 지루하지만 스토리 이해하고보니 재밌네요
7,스토리가 탄탄하지도않고 재미도 없고 ㅎㅎㅎㅎ 진짜 별로에요
10,"스토리는 식상, 액션은 그럭저럭 볼만"
10,재밌는뎅.. 왜그러지.... 모든일에 개연성이 다소 부족하긴 하지만.. 둘다 착한일 하려는 사람들을 억지로 싸움붙힐려다보면 어쩔 수 없는 부분인듯 ㅋㅋ
10,사실 DC만화를 봤던사람이라면 충분히 이해 갈 설정이였습니다. 그러나 모르시는분들은 스토리가 매끄럽지않고 뚝뚝 끊기는느낌은 드셨을듯.사실 사건의 개연성도 좀부족하긴한데 액션신자체는 굉장합니다. 재밌긴 정말재미짐. D...
10,다음작을 위한 준비단계 !
10,"완전 좋은디,, 추천함"
7,전체적으로 평가가 낮은데 저는 재미있게 봤습니다.
10,꿀잼ㅎ빨리 저스티스리그 보고싶다 ㅎ
7,어벤져스보다는 좀더 심각하네요. 그래도 나름 재미있게 봤어요
10,마블의가벼움과는 다른 디씨의무게감..역시
9,절대로 재미없는 영화는 아닙니다. 기대에 비해 아쉬운 점이 있는 것은 맞지만요. 개연성이라고 하시는데 배트맨의 부모님에 대한 감정이입을 하고 본다면 개연성을 충분히 느낄 수 있다고 봅니다.단순히 때려 뿌수기만 하는 ...
10,난 조금지루하지만 좋왔음 사이보그 아쿠아맨 플래시 잠깐씩 나오는거랑 뱃맨꿈에서 나온 다크사이드 떡밥과 레인이죽은 미래의 빌런이된 슈퍼맨까지! 그리고 그걸막기위해 뱃맨앞에 나타는 미래의 플래시까지! 다음편 얼른 나와라...
10,진심 핵꿀잼 ㅜㅜㅜ 그동안 히이로물엔 관심이없었는데 이거보고 팍꽂혔습니다
8,"막판20분은 볼만함. 하지만 불친절한 설정설명, 시나리오 개연성부족"
10,처음엔 약간지루했지만 갈수록 재밌었네요
8,적극추천요. . 잼씀요~^^
8,평이 별론데 저는 재밌게 봤습니다. 어벤저스2 보다 낫다고 보는데 전개가 심하게 이상한거도 아니었고 우선 만화 배트맨 캐릭터와 가장 잘어울리더군요 벤애플렉이액션도 괜찮고 화해하는 씬이 좀 아쉬운데 재밌네요
7,그렇게못봐줄정돈아님. . 화려한영상은볼만했음
10,너무너무재밌었어요^^
7,굿 재밋게봤어요하지만 아쉬운점도 많아요
10,기대만큼 재미 있음. 다음 편이 기대됨
10,일단 저스티스 스토리를 알아야할듯 하네요내는 개꿀잼ㅎㅎ
10,마블과는 또다른 분위기 진지함이 있네재밌어요 담편이 기대되내요
8,댓글보고 걱정했는데 그 정도는 아니에요 볼만합니다. 시간 순식간에 갔습니다.ㅎ 그냥 재미로 보시면 편합니다^^
7,엄청기대했던것만큼은 아니지만 주위에서보고다 졸았다고하든데나는 구냥그럭저럭재밌게봤다 ㅋㅋ
9,액션이 없다고 뭐라시는 분이 많으신데 이 연화는 둘이 싸우는게 주가 아닙니다..영화 내용을 보시면 아실텐데....그냥 편먹고 싸우는거 보실려면 마블꺼 보세요
10,마블에  길들여진  대중들이여 눈을 떠라  진짜  그가 왔다   .. 아직 그에겐  유머라는 여유는 없다  하지만 그는  히어로가 아니다  슈퍼맨이다  그 누구도 흉내낼수 없는 ..이제   저스티스의 시작일 뿐이다 ...
9,마블은 떡밥깔고 시작햇습니다디씨는 이제 시작입니다생각나세요? 어벤져스 . .그 요원 죽음 하나로 일심동체  돼는거. . 엄마는  왜 안돼는지. .제가 맘에 안든건 뜬금없이 왜 배트맨 꿈이 이케 많이나오는지 한 3개쭘...
10,기대를 안해서 그런지그럭저럭 잼났음딸아이와 같이 봤는데딸아이도 잼나게 봄 ㅋ
10,내가 10점을 준 이유는 다크나이트의 후두암말기 배트맨 목소리에서 아주 멋진 목소리로 바꼈기 때문이다
9,신랑은 무지조와했구전 첨부분이 좀 지루한점 아쉬워서별조금빼요ㅋ
7,그냥볼만했음 ㅇㅇㅇ 생각없이
10,괜찮았어 울디마~ DC 화이팅!
9,황당한 부분도 있었지만 2시간 넘는시간이 하나도 지루하지 않았으니 성공~~감성적이기도하고.. 근데 취향들이 극과 극인지 왜이리 안좋은말이 많은지...
9,액션만큼은 최고  원더우먼 너무 멋있었네요. 최고!  평점낮아서 일점 더줌
10,구뜨 조오오오오나아아아아
9,재미있습니다! 강추!
10,음...재밋구만재밋어
10,재밌던데???!!!!
8,혹평할정도 까진 아니였던거 같은데....
10,나는아주잼게봤습니다
8,"초반에는 약간 지루했지만 중후반으로 넘어가면서 액션,볼거리도 많았지만 전체적으로는 기대이하였다.히어로 영화에 스토리를 따지면 안되지만 스토리도 별루였음..둘이 죽자살자 싸우다가 멈춘 이유가 너무 어이가없기도 했고....."
9,슈퍼맨과 배트맨이 싸우면? 원더우먼이 어부지리로 승.
9,잼있었다 평점보고  너무기대안해서그런지
8,스케일이 크고 재밌네요.
7,난 재밌던대?  배트맨이 좀 초러해보이긴했지만 괜춘춘
10,굳 재미잇구나 정말 좋아
10,평점을왜케야박하게주지ㅜㅜ다들평론가흉내내나ㅜㅜ완전환장하게재밌는데!!!
8,재밌는데 싸우는 이유가 너무 오래 나오고 싸우는 것 너무 적다
8,나름 어릴작 추억을 떠올리며 부담없이 빠져든 영화
7,러닝타임이 길어서 지루했지만 약간 유치했지만  재미있었어요^^
