score,text
2,"영화 내내 뭐라도 시도해 보고 틀어보려고 하는 흔적이 티끌만큼이라도 보여서 최악까지는 아니었지만, 이 감독이 부산행의 흥행 영광을 누린 감독임과 동시에 염력의 감독이라는걸 잊으면 안 됐던 것 같다. 매드맥스가 떠올라..."
2,기대를많이하고봐서그런가....차액션이 많지 그렇게재밋진 않은거 같다
4,진짜 소름돋는 망작.  좀비물 뜬다고 아주 그냥 눈감고 만든
1,아아...말을 잊었다...
1,
3,그나마 연출이 나았구요. 나머지 스토리나 배우들의 연기는.. 여러모로 아쉬웠어요. 갠적으로 김민재씨 캐릭터는 인상깊었어요.
4,"진지하게 초등학생도 짤수있는 스토리다. 그리고 이 영화는 레이시티, 아스팔트 사장이 만들었나 영화가 내용은 없고 차액션만있노 배우들은 울고있는데 관객들은 인상쓰고있는 영화."
4,헬리콥터 제인에서 탄식이....
1,개 쌉노잼 리얼 어떻게 이렇게 같은 감독아래 다른 영화가 나올 수 있죠??
1,감동도 재미도 없다 보지마라ㅎㅎㅎ 부산행 반이 아니라 반의 반의 반의 반의 반의 반도! 안되는 작품임 앵간하면 좀비물 재미있는데 이건 최악임ㅋㅋㅋ 말도 안되는 연결이 주를 이룸ㅎㅎㅎ
3,전형적인 신파좀 빼라 인간아 액션은 좀 괜찮았다 암튼 니영화는 다신 안본다
2,최근 본영화중  쫄작입니다.
4,마지막 딸의 외침은 클레멘타인을 다시 보는것 같아 전율을 느꼈다
2,"화가 많이 남. 보고 나서 화가 많이 나서 분을 풀려고, 이런 영화가 흥행하면 일본영화계처럼 내리막길로 갈까봐 평점을 남김. 보다가 중간에 나가시는 분들 계셨는데 그때 같이 나갔어야 했었는데... 매드맥스같은 씬을 ..."
4,우짤꼬... 동원이형...
4,"처음부터 끝까지 아무런 개연성없이 스토리가 진행되고, 오글거리는 인물설정과 대사들, 좀비영화가 아닌 좀비나오는 매드맥스영화였습니다. 실망이에요"
2,영화를 보고나면 뭐가 남는지 모르겠다.존윅액션을 보여주고싶었고 매드맥스 분노의도로 퓨리오사를 보여주고 싶었던건가? 그냥 여기저기 좋은건 다 끌어다 썼는데 막상영화가 끝나면 좀비는 없고 자동차만 있다. 그것도 매드맥스...
2,"많이 흥행한 영화, 게임 장면들을 많이 짜집기 한거같다월드워z 좀비 부활장면개처럼 점프해서 달려드는 좀비게임 월드워z 처럼 넘쳐나는 좀비 물량공세 장면드라이브 씬은 니트로를 연상캐하는 제로백 0.1초급 슈퍼카 속도게..."
1,카트라이더 실사판 영화좀비물인지 카트라이더물인지 아니면 신파극 쪽인지 저는 잘 모르겠네요 냉장고 속 딸기잼 붙잡고 물어봐도노잼이라 하겠어요
2,스토리 최악 ㅠㅠㅠㅠ 내돈내놔
5,"베테랑 연기자들 대사처리가 왜이리 어색할까. 각본, 연출이 문제인듯. 자동차추격씬은 나름 볼만함, 단, 속도감을 위한 빨리감기?는 정말 거슬렸다. 이레양이 제일 빛났음."
2,"부산행이 불쌍하다. 억지 스토리에 배우들 연기, 분장 모두 꽝. 중간에 나오려다 돈이 아까워서 버텼다."
2,강동원 배우가 잘생김 끝.
2,신파는 캐릭터가 완성도가 생긴 후 관객이 캐릭터의 감정에 이입될 정도로 완성도가 가졌을때 신파를 결합해야 영화적 설득력이 강해진다. 신파를 먼저 생각하고 캐릭터의 감정을 얕아진 상황에서 캐릭터의 감정이입 하는 관객은...
6,서대위 미친놈같은데 잘생김..
2,이정현 콘서트가 더 즐거울듯
1,ㅠㅠㅠㅠ
1,총소리가 너무커서 잠을못잤다
2,"뭐야 이게 짜증나게 하지마요 진짜12000원..,, 그냥 바닥에 버릴걸"
1,하 노잼임...ㅜㅜㅜ
1,0점 주기 없나여..?살아잏다  피했는데 이걸 못 피했다..
6,부산행의 반에 반도 못 따라가서 반도 아닐까
2,이걸....이시국에 영화라고....
4,억지 감동 유발하는 영화결말 갑분싸
2,졸다가 끝난지도 모르고 있던 내생에 최악의 영화 1편만한 속편없다는 틀을 깨지못한 신파극
3,이게? K좀비? ...소문난 잔치에 먹을거 없다?!스토리의 연결성 없는 진행...액션은 어디서 본듯...억지 감동에 억지 눈물샘 자극? 실상은 역시나 한국 신파극...저 배우로 저것밖에? 검독은 무슨 생각으로 영활 ...
6,기대안하고 봐서 그런지 은근 괜찮았는데감동 일도 없다
2,ㅈㄴ 만들다만 미필 영화총알을 쳐맞았는데 아무도 지혈안해줌조상이 지혈해주냐? 그러다가 조상이랑 하이파이브치고 맞담피겠네 OO~ 후~
2,보지마삼....진짜..
4,강동원한테 속았다 절대 보지 마세요 돈 날림
4,장르가 좀비 맞냐? 좀비보다 신파가 비중이 더크냐 세상이 디스토피아면 지능들이 다 좀비수준이 되는거냐 이건뭐
4,음....최근 1년간 봤던 영화 중 제일 저평가될듯
2,좀비의질주 개그버젼. 마지막 억지감동 이정현 좀비인줄. Sk vip 무료로 봐서다행인데 코로나보다 더 무섭게 재미없다.
4,"예고편만봐도 결말이 보였으나 혹여나해서 보게됨. 예상그대로 억지감동, 뻔한스토리임. 이게 좀비물인지 레이싱인지 휴먼다큐인지 최고급재료들로 라면끓인기분이든다."
2,꼭 보세요. 한국 영화산업 발전에 기여하시는겁니다
4,ㅜㅜ 좀비를 보러온건지.. 분노의질주를 보러온건지..부산행은 뛰기라도했지 ㅜㅜ 많이 씁쓸한 영화네요.
4,전반적인 영상은 볼거리많음 그러나 스토리 풀어나가는것도 아쉽고 너무 뻔한 클리셰의 연속.. 억지감동주려고 앞뒤안맞은부분 많음 스토리는 부산행이 훨씬낫다.결론 별로임 나중에 넷플에서 뜰때 킬링타임용으론 나쁘진않을지도....
1,"하.,.,.,.,."
10,"이게 부산행보다 못하다고? 그래픽의 차원이 다르다. 부산행, 살아있다, 킹덤등등 그어떤 한국형 좀비물보다 뛰어나고 재미있다. 그리고 인간하고 좀비랑 싸움 붙이는 이런 발상도 최초다. 최고! 엄지척!"
1,하도 구교환 그러길래 봤는데...너무 고평가된 배우같은데?? 차라리 김이병이 더 기억에 남는다..이정현은 미스캐스팅;
8,"재미있네요. 부산행 만큼의 이펙트는 없지만 스토리가 조금 빈약한 감이 있고, 마지막 연출씬이 너무 컴퓨터 그래픽 티가나서 많이 아쉬었습니다.좀비물인 만큼 약간더 어두운 느낌의 영화 였으면 더 좋았을거 같은 아쉬움이 ..."
5,부산행을 재밌게 봐서 기대했는데 많이 실망함
2,한국판 매드맥스 ㅋㅋㅋ
4,예상 가능한 내용이었습니다.
2,설정자체가 맘에안들고여그 좋은소재가지고 이렇게밖에 만들수없었는지 실망스럽네요..감상포인트고 액션지수 선택하고싶지않은데 감상평 등록 올리려면 필수인가봐요ㅡㅡ 어거지선택입니다.
3,재미는 없지만 강동원 배우는 잘 생겼어요
2,"아~~~ 난 타겟이 초등인줄 알아서.. 그래.. 그럴 수도 있겠구나 했는데.. 그것도 아니고 정말 말키링의 성공이네.. 마킷 타이밍ㅎㅎ 마지막, 이정현이 포크레인인가에서 탈출할 때, 나도 모르게.. 참다 졸다 욕 티..."
6,웃기는영화입니다 매드맥스느낌도나요
2,"회색빛영상, 차량질주,엔딩에 인간극장외에  떠오르는게 없다"
1,"이거 절대로 보지 마세요 ㅜㅜ보다가 나왔습니다 내용, 각본, 연출, 음악, 좀비물 그 어떤것도 추천할 만한 내용없습니다 보고나니 속이 울렁거려요"
6,부산행을 기대하면 실망할듯
1,음.. 아.. 휴.. 앗씨!! 헐!!
8,나쁘진않지만 뭔가좀 부족하다.
4,잘~ 봤습니다... 무난하게 잘~~ 봤습니다
2,감상포인트 없는데 왜 꼭 선택하래ㅠㅠㅜ처음부터 끝까지 허술하고 마지막에 주인공이 제발을 외칠때 나도 같이 제발을 외쳤다 제발 이 영화를 끝내달라고...
7,정말 솔직히 평을 남기자면 좀비보다 모하비밖에 생각이 안난다.
1,자동차영화찍냐... 진심최악
6,"부산행과 반도 사이의 이야기를 구상중이시라는데, 그 이야기가 쏙 빠진 반도는 상상력만 자극한채 심심한 내용으로 끝이났다. 캐릭터들의 뒷 이야기가 궁금해진다는 점에서 별 3개지만 내용만으로 보면 1이하."
1,액션차량씬은 그나마 볼만한데 전부cg임. 좀비영화특유의 아포칼립스 없음. 외국영화에서 나올법한 인간대좀비 도박게임 어설프게따라함. 초코바하나 배팅하면서 덜떨어진놈들마냥 좋아하는631대대 친구들보면 이질감듬. 악역은 ...
1,소리만 큰 액션
2,앞은 그런데로 괜찮았는데아~~마지막 장면들  지루  한국신파  실망했어요 기대하고 가족이 모두 시간내서 갔는데
1,좀비+매드맥스+분노의질주+석양의 무법자를 비벼놓았으나 맛은 매우 혼란스럽다. 마지막 신파 엔딩 연출은 최악.
1,부산행의 반이라서 반도 ...라고 하고싶지만 반도 안된다
1,이건 영화에요 기본적으로 '이야기'인데 캐릭터에 대한 아무런 설명이 없으니 관객이 감정이입이 될리가 있나 강동원이 꼭 다시 그 지옥으로 들어가야 할 만한 절박한 이유는 뭔지 매형이 자신에게 어떤 의미이...
1,좀비영화인데 어쩜이리 좀비비중이 없는지....마지막이 문대통령이 나왔으면 대박이었을 영화... Jane...
1,돈아까움 진짜 개망작 ㅠ
1,"리뷰알바니, 케바케니, 그러는데 그냥 보고 판단하세요. 보면알아요..."
6,뭔가 아쉬움이 있는 영화
2,
1,반노의 질주 : 더 좀비
1,이정현이 좀비임?돈아깝다
1,저희 부모님의 원수가 본다그래도 말리겠습니다.
1,베댓만 봐도 평점 8점이 나올리가 없는데 알바 존나 쓰나보네 OOO들
1,알바랑 빠순이들 평점 도대체 뭐지?
1,최악 살아있다가 최악인줄 알았는데 동급
1,보는 내내 한숨만 나옴 스토리 왜이렇게 한거임부산행 먹칠하는 작품
1,소품이 되어버린 좀비. 그리고 누가 이 감독님에게 매드맥스를 보여줬는가.
1,내가 본 좀비물 중 가장 쓰레기. 재밌다는 놈들은 생각 좀 하면서 봐라
1,신파가 없으면 영화을 못 만드나?
2,이딴걸 영화라고 만들어놓는 감독은 반성해라 OO 진짜 개빡치네 이딴걸 8천원주고 2시간동안 본 내가 ㅂㅅ이다
2,반도를 보면서 부산행에서 느낀 재미와 감동을 반도 못느꼈다...
4,아직 영화 안 본 사람들은 기회다. 차라리 팡파레/ 소년 시절의 너   둘 중 아무거나 보세요.  이번달 본 영화 중 살아있다랑 반도가 제일 예산 크고 제일 ... ㅆㄹㄱ.. 아 미술이랑 차만 빼고 . 이거 말고도 ...
2,
4,2시간짜리 기아자동차 광고
1,"내용은 네명이서 돈 탈취해오는거, 그 사이에 들어간 개막장 클리셰차라리 네명+a로 돈 탈취해오면서 좀비랑싸우다 고립 거기서 살아나가는 과정을 그렸으면 더 낫겠지만, 어쩌겠냐 이미 매드맥스: 분노의 도로 쳐찍고 자빠졌..."
2,영화가 개연성도 떨어지고 카액션은 봐줄만하다가도 강동원이 조수석에서 한동안 총을 들고만 있음.. 마지막 엔딩도 너무 이해가 안감
2,제일 최악인건 마지막 30분 동안 흘러나오던 음악.  억지로 슬픈 감정 만들려고 슬픈노래 틀었는데 지옥이였어
1,감독님 관객들 뭉클뭉클 하게해서 눈물짜게 하고 싶엇쪄여ㅋㅋㅋ 우쭈쭈
1,이게 나라냐의 후속작! 이게 영화냐! 절찬상영중!!! B급 좀비물을 더한 짝퉁매드맥스!! 그리고 억지 감동까지! 올해 최고의 돈G랄을 여러분께 선사합니다!
2,너무 보기 힘든 영화였습니다...CG는 정말 최악의 악
2,하하하....
6,홍콩에서 와서 달러 훔쳐갈 정도인데 북한은 왜 가만 있을까?일부러 B급 감성을 연출한건지는 모르겠지만 차량 질주 장면이 난 이상하게 느껴짐.부산행의 기억이 실제보다 좋게 생각되는건지 모르겠으나 부산행보다 못함
4,"운전, 영어를 꼭 배워야겠다고 생각이 드는 영화 ㅋㅋ"
6,부산행 기대 하고 보면 실망하게 됨
3,"부산행과의 세계관 공유, 강동원, 주조연들 연기, 배낀 거 같지만 나름 괜찮은 액션씬까지 다 좋았으나, 막바지에 억지 감동 불러 일으키는 슬로우 모션과 신파때문에.... 앞의 칭찬들이 무색해짐. 한반도에 좀비 들러리..."
2,반도맥스 잘봤습니다황모탈의 추격과 한맥스 그리고 민정퓨리오사의 질주 잘감상했습니다
8,평점이 너무 안좋아서 걱정했는데 생각보다 재밌어서 2번 봤습니다 다만 내용적 스토리보다는 배우들이 아주 연기를 잘해서 생각보다 재밌게 본것 같네요
8,강동원이 다했다 레이싱느낌
8,인간이얼마나 잔인한지 느끼는영화
6,스토리가 넘 아쉽지만 동원님을 감상하는 걸로 모든것이 괜찮다.
6,신파빼면 킬링타임으로 적절. 근데 신파가 너무심하다
1,감독 이름 확실하게 기억했다가 다음에는 꼭 거르세요.촬영을 어떻게 했는지 영화 보는 중간에 눈뽕(눈부심)을 몇 번 당했어요. 총체적으로 이런 영화를 만들어낸 감독에게 욕을 한바가지 퍼부어 주고 싶네요. 감상포인트 추...
5,"시원한 드라이빙 액션, 절대 찌그러지지 않는 차 국산차의 위대함 서대위의 미모 끝 좀비영화 특유의 암울한 현실 속 상반 된 코믹성은 영화의 몰입감도 떨어트리고 현실성 또한 떨어트림강동원은 어떤 인물이고 거기에 왜 있..."
2,진짜 그 여자애가 “살고 싶으면 타세요”  “ 엄마 내가 데리러 왔어 “ 이 OOO 할때 영화관 나가고싶었다 cg도 너무 어색하면서 형편없고
6,말도 안되는거 몇개 빼고 액션신만 볼만
2,0점도 가능해야한다.
7,"기대안하고  봐서 그런지 재미있게 봣어요,아쉬운점은 좀비영화인데 액션이 더 강조된 느낌이지만재밌었네요."
